produto_id,codigo_barras,descricao,preco,preco_promocional,preco_original,disponivel,em_oferta,unidade_sigla,imagem,sku,codigo_erp,classificacao_mercadologica_id
2141,8001250152336,Massa Gd De Cecco 500g Fetuc.,17.99,,17.99,True,False,UN,711c6a66-07b2-499d-b450-f99f2a6b4552.jpg,FF-0085D,64674,140
2142,8001250152015,Massa Gd De Cecco 500g Pappard,17.99,,17.99,True,False,UN,b16db0fa-d2d5-4e73-941c-556caf413085.jpg,FF-0085E,64675,140
2144,8001250152091,Massa Gd De Cecco 500g Cap D A,17.99,,17.99,True,False,UN,1dd8565c-e9a8-4017-8e08-42bebcb7adbc.jpg,FF-00860,64677,140
2143,8001250152039,Massa Gd De Cecco 500g Tagliat,17.99,,17.99,True,False,UN,a103f3bc-bd98-4918-abfc-d4e7f87cfbd9.jpg,FF-0085F,64676,140
2148,7896068000617,Cream Cheese Danubio 300g Ligh,25.90,,25.90,False,False,UN,673c5b77-ed41-41f6-aac9-35447375733d.jpg,FF-00864,64696,190
2149,7896009301117,Atum Ral. Coqueiro 160g Molho,10.90,,10.90,True,False,UN,c7a2659c-8144-4df9-8c31-76ce45f63c18.jpg,FF-00865,64700,199
2147,7896068000600,Cream Cheese Danubio 300g Trad,25.90,,25.90,True,False,UN,4b3730c8-09b7-41da-92cd-4d40d2439ee8.jpg,FF-00863,64695,190
2152,7896221512209,Essencia Ubon 140ml Eucalipto,38.90,,38.90,True,False,UN,25e3d0ce-4225-4eb1-850c-69c84f9c8908.jpg,FF-00868,64760,88
2150,7896007932030,Acendedor Fiat Lux 90g Alcool,15.90,,15.90,True,False,UN,25246e9e-8a0c-4bee-9e48-5616cafc707c.jpg,FF-00866,64715,214
2154,7891021005043,Cafe Po Melitta 500g Almofada,42.99,,42.99,True,False,UN,bf0c90ca-2c80-41a9-bda2-cf7b408d15f0.jpg,FF-0086A,64812,57
2151,7896021314690,Massa S/gluten Amalia 500g Fus,7.99,,7.99,True,False,UN,03f8820e-c0bb-11e7-a6aa-063e6e4e9f3a.jpg,FF-00867,64747,143
2155,7894904575350,Hamburguer Seara 672g Bovino,32.90,,32.90,True,False,UN,ab6f2950-cabd-4271-901b-325aa23c2796.jpg,FF-0086B,64823,120
2160,7896005805114,Capsula Tres 111g Cafe Coado G,17.98,,17.98,True,False,UN,f6a106f6-4c5a-4698-ae40-97c050839700.jpg,FF-00870,64916,57
2156,7891150038585,Limp. Cif Banheiro 500ml S/clo,23.79,,23.79,True,False,UN,776a50a5-b33b-4564-aed6-b3f4622c61e9.jpg,FF-0086C,64827,160
2153,7891035040405,Alvejante Vanish 500ml White G,11.25,,11.25,True,False,UN,c6bddf9c-60f6-4760-8c10-6daa145b6c27.jpg,FF-00869,64771,32
2159,7896005805121,Capsula Tres 126g Cafe Com Lei,17.98,,17.98,True,False,UN,fd97bea3-4eab-402f-a92c-2264fe4b54df.jpg,FF-0086F,64915,57
2163,7896005805022,Capsula Tres 116g Espresso Des,17.98,,17.98,True,False,UN,4b4d779b-f9d9-4b78-a0bd-fdc134c3caa1.jpg,FF-00873,64919,57
2162,7896005805077,Capsula Tres 111g Cappuccino,17.98,,17.98,True,False,UN,f591150d-fdc9-49be-aa34-5c93aa4d4ffd.jpg,FF-00872,64918,57
2161,7896005805138,Capsula Tres 111g Chocolatto,17.98,,17.98,True,False,UN,e0d4ef8a-b090-421f-9b2b-4a73f61fc6e4.jpg,FF-00871,64917,57
2168,7896005805039,Capsula Tres 61g Cha Camomila,17.98,,17.98,True,False,UN,b44270af-c0b2-11e7-a6aa-063e6e4e9f3a.jpg,FF-00878,64927,57
2164,7896005805015,Capsula Tres 116g Espresso Vib,17.98,,17.98,True,False,UN,27114700-37d7-41d4-9965-07bbb4238f55.jpg,FF-00874,64920,57
2167,7896005805053,Capsula Tres 61g Cha Erva Doce,17.98,,17.98,True,False,UN,b5280495-c0b2-11e7-a6aa-063e6e4e9f3a.jpg,FF-00877,64926,70
2166,7896005805701,Capsula Tres 116g Espresso Ame,17.98,,17.98,True,False,UN,fc018f55-74df-43aa-9b5a-f71d6fd42ba0.jpg,FF-00876,64923,57
2175,7896005805107,"Capsula Tres 7,5g Cafe Coado C",17.98,,17.98,True,False,UN,577001ae-4300-4a54-a21c-bcba6e121593.jpg,FF-0087F,64986,57
2174,7896029052327,Racao Pedigree Dentastix 45gr,12.59,,12.59,True,False,UN,453f5e6c-2eac-46da-b63a-bfd4b1598111.jpg,FF-0087E,64985,28
2178,7896584300512,Arroz Fantastico 1kg Integral,7.99,,7.99,True,False,UN,86a56b22-2081-435c-bceb-a1026e21fc7c.jpg,FF-00882,65024,35
2177,7896005800546,Cafe Po Forte 500g,29.98,,29.98,True,False,UN,eeeb15f8-6bf1-4a83-a7dc-ff85a0367e2f.jpg,FF-00881,65020,57
2176,7898205923919,Iog. Natural Lacfree 140g Mora,5.59,,5.59,True,False,UN,f0df91f9-05af-497a-b831-5dcdcbafbe2e.jpg,FF-00880,65017,123
2181,7894900681178,Refr. Sprite 220ml Lt Sleek,2.79,,2.79,True,False,UN,fc91c2f4-1574-4341-9e7c-e97b00acd9b1.jpg,FF-00885,65207,189
2182,7894900701159,Refr. Coca-cola 310ml Lt Sleek,3.69,,3.69,True,False,UN,b30f17f5-307b-4e32-abb3-e87c2605f6eb.jpg,FF-00886,65208,189
2183,78908901,Refr. Coca-cola 200ml Pet,1.69,1.69,1.99,False,True,UN,67fa35d5-187c-469d-a956-8099f9ae1594.jpg,FF-00887,65216,189
2185,7897243000026,Acucar Cristal Mirante 5kg,18.99,,18.99,False,False,UN,e0326c1c-d44a-4ca6-a207-9cd560289431.jpg,FF-00889,65394,21
2184,7500435115827,"Lava Roupa Liq. Ariel 1,2l C/",36.95,,36.95,True,False,UN,acacbea6-e590-407b-8c91-ca90024a59db.jpg,FF-00888,65237,192
2186,7506339332643,Amac. Roupa Conc. Downy 1l Bri,29.90,,29.90,True,False,UN,f3bbbd0e-6b23-411c-898b-64c9e7397e33.jpg,FF-0088A,65399,33
2187,7894904009688,"Ling. Calabresa Reta Seara 2,5",64.75,,64.75,True,False,UN,0eeaa3f6-8962-4bf2-bd82-ef4b849f873a.jpg,FF-0088B,65420,44
2189,7896089013399,Cafe Po Pilao 500g Extra Forte,39.90,,39.90,True,False,UN,3f838070-1d08-46ee-895b-d798e0f6eb2e.jpg,FF-0088D,65444,57
2188,7893000106420,Salsicha Sadia 3kg,32.67,32.67,37.99,True,True,UN,4eda2202-ab0f-4b35-9f45-e51b58f63467.jpg,FF-0088C,65425,197
2191,7893000444232,"Ling. Calabresa Sadia 2,5kg",64.75,,64.75,True,False,UN,d0b39f9a-76ff-43b6-8776-2ac8ef1d594f.jpg,FF-0088F,65591,44
2192,7802940730701,Vinho Toro De Piedra 750ml Cab,89.90,,89.90,True,False,UN,070a5f6d-acff-4a03-a995-8665ccff2dd2.jpg,FF-00890,65598,221
2190,7791293022819,Des. Aero Dove 150ml Men Invis,19.99,,19.99,True,False,UN,58854464-9bf5-4a7f-a3ea-03da5823c7ea.jpg,FF-0088E,65448,87
2193,7802940001795,Vinho Toro De Piedra 750ml Car,89.90,,89.90,True,False,UN,45563e89-62a1-41bc-8f0b-8b1397ea07c6.jpg,FF-00891,65599,221
2199,7891000050927,Cereal Moca Flakes 120g Sache,7.49,,7.49,True,False,UN,ff62c914-64bd-481f-a6ce-14b2541b1dce.jpg,FF-00897,65720,67
2202,7896590100687,Leite Lv Barra Mansa 1l Zr Lac,6.99,,6.99,True,False,UN,d6e044ba-ea15-4afc-a1ce-9cd209e6a1cf.jpg,FF-0089A,65844,133
2198,7891000050880,Cereal Snow 120g Sache,7.49,,7.49,True,False,UN,8c68733a-3d72-4e40-af75-721f48a7f42b.jpg,FF-00896,65719,67
2194,7802940002013,Vinho Toro De Piedra 750ml Car,89.90,,89.90,True,False,UN,06c13250-b299-47c5-b00f-94e0ef89fb45.jpg,FF-00892,65600,221
2196,8001250009852,Passata De Cecco 700g Classica,22.90,,22.90,True,False,UN,07cb86ba-1de9-4b50-945b-e110b4a643b3.jpg,FF-00894,65624,37
2197,7891000070673,Cereal Nescau 120g Sache,7.49,,7.49,True,False,UN,b6de32b2-c896-44a5-bd18-bf1aa043471b.jpg,FF-00895,65718,67
2200,7891000110829,Beb. Nescafe Smoovlatte 270ml,8.99,,8.99,True,False,UN,fd9b3872-967a-4871-8711-c24ea701d5e4.jpg,FF-00898,65721,237
2201,65735,"Hamburguer Perdigao 2,016kg Mi",63.90,,63.90,True,False,UN,189c30a8-9769-46d5-8e0c-1d8e0fd617ac.jpg,FF-00899,65735,120
2195,8001250009869,Passata De Cecco 700g Rustico,22.90,,22.90,True,False,UN,a5c09210-a457-4dcc-aa12-de8c37440ae3.jpg,FF-00893,65623,37
2204,7896045505340,Cerv. Amstel 473ml Lt,4.99,4.99,5.49,True,True,UN,ee57581c-7f31-4936-b137-405219528802.jpg,FF-0089C,65986,68
2206,7702010631207,Esc. Dent. Colgate Tripla Acao,15.99,,15.99,True,False,UN,c04e8c92-378d-4793-8eff-88c99eb3416d.jpg,FF-0089E,66443,98
2203,8430689622446,Azeite Ibero 500ml Extra Virge,36.90,,36.90,True,False,UN,793bfbda-d7fe-4bfb-8fc5-99c299a0c04b.jpg,FF-0089B,65900,42
2209,7896058256406,Bisc. Ap. Triunfo Salpet 100g,4.29,,4.29,False,False,UN,f218f589-5626-491d-84a5-8af6571a9a2d.jpg,FF-008A1,66740,23
2207,66445,"Requeijao Catupiry 1,5kg",99.90,,99.90,True,False,UN,0f8a8cc9-a58a-4ad1-9844-2a7bdc959439.jpg,FF-0089F,66445,190
2211,7891150049871,Creme Dent. Close-up Triple 70,4.99,,4.99,True,False,UN,f287fd78-caf1-41f2-ab8c-ec43f5583dec.jpg,FF-008A3,66886,81
2210,7891150049888,Creme Dent. Close-up Triple 70,4.99,,4.99,True,False,UN,fb088a26-ce2e-42c4-8fc6-e89d7b633cf7.jpg,FF-008A2,66876,81
2213,7506306241176,Des. Aero Dove 150ml Invisible,19.99,,19.99,True,False,UN,edcf76b9-bfe1-4491-afad-89bdd0a173db.jpg,FF-008A5,66908,87
2212,7891150049895,Creme Dent. Close-up Triple 70,4.99,,4.99,False,False,UN,9c6a4cd2-79d7-4a9e-8da7-ac682658bf34.jpg,FF-008A4,66907,81
2215,7506306241183,Des. Aero Dove 150ml Original,19.99,,19.99,True,False,UN,a167f0ac-d40e-46c7-b4ce-a964ab888ea3.jpg,FF-008A7,66912,87
2214,7791293033266,Des. Aero Dove 150ml Roma Verb,19.99,,19.99,True,False,UN,d889fff0-b533-4eff-87b3-981ea0849a18.jpg,FF-008A6,66909,87
2221,75058845,Des. Roll On Rexona 50ml Women,13.90,,13.90,True,False,UN,44bafc4b-497e-4c6e-82dc-ae54e7275c20.jpg,FF-008AD,66926,87
2220,7506306244184,Des. Aero Rexona 150ml Men Ant,17.99,,17.99,True,False,UN,fa223ec0-8e3c-425b-b945-c9035f9185df.jpg,FF-008AC,66925,87
2223,7791293032443,Des. Aero Rexona 150ml Active,17.99,,17.99,True,False,UN,6f2f2882-5181-4ec4-9493-4ddf36074b21.jpg,FF-008AF,66966,87
2224,7791293032498,Des. Aero Rexona 150ml Bamboo,17.99,,17.99,True,False,UN,5e51e110-f5b0-4a4e-8cb2-5affa1dc49ad.jpg,FF-008B0,66968,87
2225,7791293032467,Des. Aero Rexona 150ml Cotton,17.99,,17.99,True,False,UN,b21f2701-e8d2-4377-9d60-5ecfb996b285.jpg,FF-008B1,66969,87
2222,5608190250202,Lombo Bacalhau Bomporto 1kg Ma,249.90,,249.90,True,False,UN,d00f1486-566b-4d39-ab88-fb10b368305b.jpg,FF-008AE,66960,227
2228,78935068,Des. Roll On Dove 50ml Roma Ve,15.99,,15.99,True,False,UN,e80d033e-58df-4491-8451-4ca975c360ae.jpg,FF-008B4,66981,87
2226,7791293032436,Des. Aero Rexona 150ml Powder,17.99,,17.99,True,False,UN,cc7095ad-b28a-4d75-a51d-1b7ee58f8c1c.jpg,FF-008B2,66972,87
2227,7791293032481,Des. Aero Rexona 150ml Womem I,17.99,,17.99,True,False,UN,4efa7061-d99d-457f-aeda-a1ff4887cc20.jpg,FF-008B3,66975,87
2229,7891035040436,Alvejante Vanish 500ml White S,8.39,,8.39,True,False,UN,e4005387-c1fe-498f-a924-c96ee786c8a2.jpg,FF-008B5,67006,32
2231,7897517206772,Molho Fugini 290g 4 Queijos,12.69,,12.69,True,False,UN,c5382197-b167-45aa-947d-ead485bb4396.jpg,FF-008B7,67200,156
2234,7896000705969,Tint. Bisn. Cor&ton 125g Cast.,15.99,,15.99,True,False,UN,a1f2f39b-4e27-4687-927f-f237e888c9a5.jpg,FF-008BA,67291,211
2233,7896581350381,Espetinho Frango Pif Paf Und T,3.59,,3.59,True,False,UN,dbb5fb60-24ae-4608-914f-a72b18c8d769.jpg,FF-008B9,67252,39
2240,7891910020041,Acucar Uniao 200g Sache Organi,5.99,,5.99,True,False,UN,3ac7284f-4e91-488c-99a6-cda7e79a8d1b.jpg,FF-008C0,67680,21
2239,7896214532924,Geleia Queensberry Gourmet 320,29.99,,29.99,True,False,UN,f0db4381-e415-4341-a570-909194f0f122.jpg,FF-008BF,67547,91
2238,7896214532948,Geleia Queensberry Gourmet 320,29.99,,29.99,True,False,UN,3edcb6cc-63bd-4796-bdb2-f3d123b15e6d.jpg,FF-008BE,67546,91
2235,7892840267940,Eqlibri Cracker 40g Panetini Q,5.59,,5.59,True,False,UN,807c2c72-c0b5-11e7-a6aa-063e6e4e9f3a.jpg,FF-008BB,67392,212
2232,7891095011605,Amendoim Yoki 500g,29.90,,29.90,True,False,UN,e9932cb1-7bea-4cc0-a45c-c98eef1ba24a.jpg,FF-008B8,67242,34
2237,7896214532023,Geleia Queensberry Classic 320,33.99,,33.99,True,False,UN,f4cad21b-51c4-4432-8dce-77c7301c28dc.jpg,FF-008BD,67542,91
2241,7506195142035,Sh. Head&shoulders 200ml Ant.c,19.90,,19.90,True,False,UN,3ee95670-5bdf-4c57-a42e-5f47b90ea700.jpg,FF-008C1,67761,201
2236,7896495001256,Limpa Inox Reax Cremoso 400g,14.66,,14.66,True,False,UN,dadf8c0d-39b0-4636-a825-74c92a2faca9.jpg,FF-008BC,67405,160
2243,7898109020912,Coador Cafe Lobo Madeira,10.90,,10.90,True,False,UN,03321678-31f1-4bbd-85ff-761aa896f785.jpg,FF-008C3,67884,111
2245,7891149102303,Cerv. Brahma 473ml,4.89,,4.89,True,False,UN,3f11f166-22ea-4958-ae49-ecaeb6088eb8.jpg,FF-008C5,68000,68
2248,7891203069795,Pao Forma Panco 380g Int Total,13.99,,13.99,True,False,UN,b5ad2399-9f27-4f7b-a7f4-a9a664c2d308.jpg,FF-008C8,68057,170
2244,9002490209346,Repositor Red Bull 355ml Sleek,14.90,,14.90,True,False,UN,518ee6e8-e86a-4f95-b18f-b3bbe7689ba5.jpg,FF-008C4,67919,95
2242,7897395031640,Repositor Tnt 269ml,6.39,,6.39,True,False,UN,6237f2d1-a947-4f33-b63f-8cdb9b049639.jpg,FF-008C2,67826,95
2249,7896002110983,Ice 51 275ml Kiwi,8.79,,8.79,True,False,UN,8cfe43b6-c7a7-450e-8157-516013e29c70.jpg,FF-008C9,68075,95
2250,7898109020936,Bucha Vegetal Com Suporte Mao,7.98,,7.98,True,False,UN,f5ca0fc4-be09-4e1f-9988-2cb4b46a50d0.jpg,FF-008CA,68101,100
2251,7898109020875,Bucha Vegetal Pedaco,7.99,,7.99,False,False,UN,ff8fd453-e89e-4cc4-8f0d-b1429fe21b9c.jpg,FF-008CB,68102,100
2246,68038,Lasanha Seara 600g Frango,18.90,,18.90,True,False,UN,d30e2832-4c44-45d0-bd13-788ba774c800.jpg,FF-008C6,68038,131
2253,7891000072981,Iog. Natural Nestle 170g Mel,5.59,,5.59,True,False,UN,5bea6fb3-b8d6-4d45-971c-e663bead9151.jpg,FF-008CD,68167,123
2256,7894904070565,Costela Seara Gourmet 1kg Barb,99.90,,99.90,True,False,UN,60ba8ece-8e1a-4b4c-b308-63e23091765b.jpg,FF-008D0,68356,131
2254,7891000072967,Iog. Natural Nestle 170g,5.59,,5.59,False,False,UN,0acfc6c1-e3e7-405d-b060-c506018c1c96.jpg,FF-008CE,68168,123
2255,7891000073025,Iog. Natural Nestle 160g Desna,5.59,,5.59,True,False,UN,c0baa07c-e4b1-4fc0-8b1b-3cce8275d109.jpg,FF-008CF,68169,123
2252,7891000073001,Iog. Natural Nestle 170g Cen/l,5.59,,5.59,True,False,UN,25232736-b700-404c-9a20-8a14bf48c39a.jpg,FF-008CC,68166,123
2259,7897517206819,Molho Fugini 290g Strogonoff,10.99,,10.99,True,False,UN,cc1e5b19-c764-4a11-8ce8-5e0816ac2504.jpg,FF-008D3,68378,156
2258,7891031409404,Catchup Hemmer 320g Tradiciona,10.99,,10.99,True,False,UN,64c160b7-8b66-44b1-8f86-ee08dc0feb95.jpg,FF-008D2,68371,64
2257,7891172422607,Papel Hig. Neve C 4 F.tripla S,9.99,,9.99,True,False,UN,5a66ee0e-36de-4830-81d2-d8e89f9cc238.jpg,FF-008D1,68358,174
2263,7891910020096,Acucar Ref. Uniao 500g Fit,5.99,,5.99,True,False,UN,f21cfed4-8662-40fb-b035-e7fcd6f5e5e1.jpg,FF-008D7,68507,21
2261,68403,Bruschetta La Pastina 280g Asp,39.99,,39.99,True,False,UN,21f14322-f1be-42f1-b142-b8f2371e1980.jpg,FF-008D5,68403,96
2260,68402,Bruschetta La Pastina 280g Alc,39.99,,39.99,True,False,UN,12b463d8-3d91-4012-8461-a430d42333c0.jpg,FF-008D4,68402,96
2262,7896036095126,Molho Tomate Pomarola 300g Bol,5.99,,5.99,True,False,UN,e42a896b-c583-46cc-98a0-ab90847a796e.jpg,FF-008D6,68484,37
2266,7896056404434,Amac. Conc. Roupa Ruth Baby Ca,6.19,,6.19,True,False,UN,d4ab97eb-6ba4-4fd4-a83c-21aa8900767d.jpg,FF-008DA,68570,33
2265,7896056404441,Amac. Conc. Roupa Ruth Baby Ca,6.19,,6.19,True,False,UN,9523a161-36d1-4f23-9e4d-7ef435263a01.jpg,FF-008D9,68569,33
2268,7894904798988,Lasanha Seara 1kg Bolonhesa,29.90,,29.90,True,False,UN,75d1c67f-8547-4790-9e20-6b8ebfdbefb9.jpg,FF-008DC,68974,131
2271,7897942100430,Farinha Panko Alfa 200g,16.90,,16.90,True,False,UN,8e4f29b6-d83e-4f07-80d3-94d74101f93f.jpg,FF-008DF,69204,103
2267,7894904197729,Coxa Frango Seara 1kg Iqf,9.90,9.90,13.99,True,True,UN,9b958770-93da-4228-a96d-2030a88af34e.jpg,FF-008DB,68600,39
2270,7898202615336,Garfo Aperitivo Strawplast C/2,7.29,,7.29,True,False,UN,cafd3ace-7669-44e8-b05d-f8748af2f463.jpg,FF-008DE,69106,36
2274,7622300992330,Bisc. Ap. Club Social 288g Int,12.99,,12.99,True,False,UN,e79ce751-51fc-4fd2-9312-1bb72662a714.jpg,FF-008E2,69213,53
2277,7891962051079,Bisc. Cereale 141g Maca E Uva,5.99,,5.99,True,False,UN,db558db6-7ae5-4e83-86db-274b1774baa2.jpg,FF-008E5,69454,53
2279,7898202610584,Canudo Strawplast Sache Bitola,13.79,,13.79,True,False,UN,5db2c0ea-2fdf-4395-81df-72dd00bd29c9.jpg,FF-008E7,69563,36
2275,7622300992293,Bisc. Ap. Club Social 144g Int,6.99,,6.99,True,False,UN,27288ae4-9d01-4706-8906-de794f1cd45f.jpg,FF-008E3,69218,129
2276,7891962051062,Bisc. Cereale 147g Laranja E D,5.99,,5.99,True,False,UN,4e87e613-1e9d-414c-b43b-799dfdc371f7.jpg,FF-008E4,69453,48
2283,7898367983790,Cerv. Eisenbahn 350ml Lt,5.59,,5.59,True,False,UN,5aa0c4b1-a797-4f25-8b30-6a93dd0ea3be.jpg,FF-008EB,69720,69
2284,7891515485528,Mini Chicken Perdigao 275g Tra,9.79,,9.79,True,False,UN,f80620bc-adbb-469b-b266-877b222b78a1.jpg,FF-008EC,69908,94
2286,7897344201025,Vinho Galiotto 1l Branco Seco,29.90,,29.90,True,False,UN,4d1909a0-9a95-422c-8c0b-8f6837ac4501.jpg,FF-008EE,70075,221
2285,7897344201087,Vinho Galiotto 1l Tinto Suave,29.90,,29.90,True,False,UN,13da8482-80d5-44e0-93ba-8e5ea7d80316.jpg,FF-008ED,70072,221
2287,7791293022635,Des. Aero Rexona 150ml Invisib,17.99,,17.99,True,False,UN,143a2bc8-aada-449f-9ad4-b085e1a5c53f.jpg,FF-008EF,70093,87
2293,7898975283084,Pasta Alho Universal 180g,11.90,,11.90,True,False,UN,,FF-008F5,70243,71
2290,7896512922373,Sabon. Inf. Granado 250ml Glic,19.99,,19.99,True,False,UN,e14be87c-eec5-49e5-b704-4f0d2d8b8b6a.jpg,FF-008F2,70174,139
2288,7791293022567,Des. Aero Rexona 150ml Men V8,17.99,,17.99,True,False,UN,fff08e75-7550-4f84-9580-2d8fd4b7c71d.jpg,FF-008F0,70106,87
2296,7896102594041,Maionese Heinz 215g,15.99,,15.99,True,False,UN,8f0228d1-7aee-442a-8622-3371d9c37a4a.jpg,FF-008F8,70267,145
2297,7893000073142,Lasanha Sadia 1kg Bolonhesa,27.99,,27.99,True,False,UN,f1e20bb4-1c5f-4421-90c6-9e7503cbd197.jpg,FF-008F9,70411,131
2299,7891035040191,Sabao Vanish 75g Tira Manchas,9.39,,9.39,True,False,UN,9cd78ddd-f654-4c77-91ab-a87da87df72d.jpg,FF-008FB,70425,192
2301,7891132008391,Molho Shoyu Satis 150ml Tradic,6.89,,6.89,True,False,UN,0a779cde-406b-4064-a4ce-5e883ff9fbfc.jpg,FF-008FD,70429,155
2298,7893000073166,Lasanha Sadia 1kg Quatro Queij,29.90,,29.90,True,False,UN,bd2c9d47-9bbc-4dfd-8e5e-06be035f0b7b.jpg,FF-008FA,70412,131
2304,7804319003003,Vinho Sta Ema 750ml Select Rsv,54.90,,54.90,True,False,UN,aa04f75d-5b73-427c-88e9-6e068d0511a4.jpg,FF-00900,70673,221
2307,7804319007001,Vinho Sta Ema 750ml Select Sau,54.90,,54.90,True,False,UN,92c252a1-0e82-43f8-ae63-19ccd8718cb8.jpg,FF-00903,70676,221
2306,7804319009241,Vinho Sta Ema 750ml Select Car,54.90,,54.90,True,False,UN,ea8dd547-96a4-4783-9ee6-b2090e432cba.jpg,FF-00902,70675,221
2305,7804319005007,Vinho Sta Ema 750ml Select Mer,54.90,,54.90,True,False,UN,62df78c5-ce63-48ea-8ef3-f4009dfa46e6.jpg,FF-00901,70674,221
2308,7891150022003,Limp. M.uso Cif 250ml Limao,11.99,,11.99,True,False,UN,e3404e6d-9e47-4fee-87c6-abeda7603ae6.jpg,FF-00904,70694,160
2309,7891150022027,Limp. M.uso Cif Cremoso 450ml,17.99,,17.99,True,False,UN,aa1276fa-d57c-438a-a8e1-d92e3f646233.jpg,FF-00905,70695,160
2310,7891150022010,Limp. M.uso Cif 250ml Branco,11.99,,11.99,True,False,UN,d3dce4af-c3e4-443b-8822-1a2c85d4f5d8.jpg,FF-00906,70697,160
2311,7891150022034,Limp. M.uso Cif Cremoso 450ml,17.99,,17.99,True,False,UN,60dbcf21-621a-433d-90c1-de84d7e680c8.jpg,FF-00907,70698,160
2313,7896914002116,Abs. Diana Suave C/abas Lv16pg,6.99,,6.99,True,False,UN,63b70a70-e931-4f11-8e6c-999c573168b5.jpg,FF-00909,70724,17
2314,7891167012073,Atum Sol. Gomes Costa 170g Cla,21.99,,21.99,True,False,UN,226e7063-fe11-4b2e-a39b-efd968555cc1.jpg,FF-0090A,70795,199
2312,7891150025332,Deseng. Cif 500ml Ultra Rap Ga,28.59,,28.59,True,False,UN,9c3c357c-314e-4abe-8f3c-9ae333692e44.jpg,FF-00908,70699,160
2320,7897331008743,Frango Desfiado Rica 300g Defu,13.90,,13.90,True,False,UN,f3a4f457-c278-439c-9c37-34061ad07a7b.jpg,FF-00910,71033,39
2323,7898380410389,Salg. Good 25g Queijo,4.99,,4.99,True,False,UN,856c74aa-3551-4780-b5a3-73d83c7ab696.jpg,FF-00913,71119,195
2328,7896021625376,Desod. Sanit. Inspira Cx Acopl,17.25,,17.25,True,False,UN,d3309e7e-0425-4ed5-8af4-7e8f826cb08c.jpg,FF-00918,71143,86
2321,7506306241169,Des. Aero Dove 150ml Go Fresh,19.99,,19.99,True,False,UN,aa0b213a-d23b-4b72-9025-3752c0c7eace.jpg,FF-00911,71090,87
2329,7891910020065,Acucar Demerara Uniao 1kg,8.49,,8.49,True,False,UN,6bd686c1-94de-479c-9d60-55131a700c5c.jpg,FF-00919,71272,21
2326,7896021625635,Desod. Sanit. Inspira Gel 42ml,24.90,,24.90,True,False,UN,3a09cb53-4bcf-4932-8b36-824857437b94.jpg,FF-00916,71138,88
2330,7791293022598,Des. Aero Rexona 150ml Active,17.99,,17.99,False,False,UN,dab16a8f-c0b4-11e7-a6aa-063e6e4e9f3a.jpg,FF-0091A,71330,87
2333,7891000089262,Bisc. Rech. Moca 140g,6.99,,6.99,True,False,UN,f599ad3b-87ab-4e07-966b-128fe5a21df7.jpg,FF-0091D,71699,187
2332,7894904597833,Mortadela Seara 400g Frango T.,8.59,,8.59,True,False,UN,e8b10f5e-2077-4d1b-b7f0-0f606b905fd2.jpg,FF-0091C,71535,158
2344,7896005800577,Cafe Po 3 Coracoes 250g Descaf,43.99,,43.99,True,False,UN,c5b092c3-a9ef-499d-8780-0745a3751c01.jpg,FF-00928,71858,57
2347,7896005804520,Cafe C/leite Calcio 3 Coracoes,7.99,,7.99,True,False,UN,e637048b-1dcc-4385-adb4-437711665834.jpg,FF-0092B,71866,57
2346,7896081805107,Filtro Cafe Pimpinela 102 C/30,4.99,,4.99,False,False,UN,62ad9b8c-4061-4ff9-a547-fe6ad3a98eb8.jpg,FF-0092A,71860,111
2353,7896214533075,Geleia Queensberry Diet 280g F,34.99,,34.99,True,False,UN,da2919fd-7248-4958-95ff-25bb497e01ce.jpg,FF-00931,72042,91
2350,7896269300349,Sal Grosso M.sabor 500g Alho,6.99,,6.99,True,False,UN,788a91f1-e7da-4e07-bb80-6040e4d1b7fd.jpg,FF-0092E,71895,71
2349,7891000096871,Iog. Grego Nestle 540g Light,19.99,,19.99,True,False,UN,e9970627-d26f-4271-9a34-75cbc13911c3.jpg,FF-0092D,71868,123
2351,7896269300332,Sal Grosso M.sabor 500g Piment,6.99,,6.99,True,False,UN,3eaeb5da-47e7-498a-b083-5cabb31bfc43.jpg,FF-0092F,71896,71
2348,7896005804513,Cappuccino 3 Coracoes 100g Cla,11.69,,11.69,True,False,UN,b22c4071-c0b2-11e7-a6aa-063e6e4e9f3a.jpg,FF-0092C,71867,57
2354,8001250002808,Azeite De Cecco 500ml E.virgem,24.99,24.99,34.90,True,True,UN,bae9833c-cc35-4be8-a11f-1f2f4588dd3d.jpg,FF-00932,72147,42
2352,7896214533051,Geleia Queensberry Diet 280g D,34.99,,34.99,True,False,UN,bfda8243-fee3-4268-9b2b-021eccfb9060.jpg,FF-00930,72032,91
2357,7898380410365,Salg. Good 25g Ervas Finas,4.99,,4.99,True,False,UN,16d396fc-5300-4b12-a72f-1c20ebb14d84.jpg,FF-00935,72207,195
2364,7891150083707,Tempero Knorr Meu Assado 23g C,9.90,,9.90,True,False,UN,1fa9f3cb-0d5d-4ef6-8e85-c6d530827212.jpg,FF-0093C,72363,209
2359,7898380410655,Salg. Good 25g Churrasco,4.99,,4.99,True,False,UN,5f181b7e-8fa5-46cc-a4f3-9fe832f6b7c8.jpg,FF-00937,72240,195
